0.02,0.06510889782203445,0.06451406835589654,0.06570372728817236
0.04,0.1439673206535342,0.14294628513417992,0.1449883561728885
0.06,0.24073478530431536,0.2393247014521058,0.24214486915652492
0.08,0.36823923521536833,0.36600411906286046,0.3704743513678762
0.1,0.5377588448231665,0.5338060677941708,0.5417116218521622
0.12,0.7881906361872792,0.7806772348517969,0.7957040375227616
0.14,1.2047615047699094,1.1893208496594623,1.2202021598803565
0.16,2.0414111717765766,2.016751412703737,2.066070930849416
0.18,4.46124917501651,4.336379588231787,4.586118761801234
0.2,204.09834423311526,179.3133481678401,228.8833402983904
