0.014,0.712856542869188,0.6922124041710734,0.7335006815673025
0.028,4.330599188016218,4.152419898420019,4.508778477612417
0.042,1120.292613547736,813.0769762059274,1427.5082508895446
0.056,7813.880223595535,5632.64911574112,9995.11133144995
0.07,14974.065251295053,10701.324845631963,19246.805656958142
0.084,22064.352539149244,15796.936261430958,28331.76881686753
0.098,28925.433967320685,20698.335760860842,37152.53217378053
0.112,36507.52877562432,26242.05556260499,46773.00198864365
0.126,42954.74290534212,30680.22844191237,55229.25736877187
0.14,50231.489170016495,35867.15630773493,64595.82203229806
