0.02,0.10854382912338367,0.10727310354515984,0.1098145547016075
0.04,0.24018659626809571,0.23863114282238662,0.2417420497138048
0.06,0.40419971600575827,0.40130115788157356,0.407098274129943
0.08,0.614217915641726,0.6105653958972551,0.6178704353861969
0.1,0.8999538009239771,0.8920089664003417,0.9078986354476126
0.12,1.323569328613432,1.3117588533365103,1.3353798038903537
0.14,2.026199076018483,2.005825749760043,2.046572402276923
0.16,3.338544029119414,3.2909966163682816,3.386091441870547
0.18,7.2779206415871585,7.0561698798984285,7.499671403275888
0.2,370.77910581788353,283.88837266298964,457.6698389727774
