0.014,0.14177096458067162,0.1395567647704047,0.14398516439093853
0.028,0.3981164376713076,0.3920305454643394,0.4042023298782758
0.042,0.8804191916161637,0.8611271573515807,0.8997112258807466
0.056,1.7079808403831396,1.677912351496548,1.7380493292697312
0.07,3.2003057938841204,3.1265410037707917,3.274070583997449
0.084,5.5784130317393785,5.452672895372343,5.704153168106414
0.098,10.631257774844505,10.123644743811811,11.138870805877199
0.112,21.485590888182276,20.35182458430041,22.619357192064143
0.126,70.27633087338262,60.06359244029582,80.48906930646942
0.14,2538.6695068098643,1790.0389182584954,3287.300095361233
