0.014,0.4923071538570124,0.48182578653086955,0.5027885211831553
0.028,2.092394552108972,2.0225753063713694,2.1622137978465745
0.042,1017.9977118457634,742.2828849125162,1293.7125387790106
0.056,7783.28893102135,5553.378243909468,10013.199618133232
0.07,15034.624555508926,10735.89324670603,19333.355864311823
0.084,21986.381793364148,15749.142074034131,28223.621512694164
0.098,29037.04799444012,20788.060572459286,37286.03541642096
0.112,36022.56383212336,25810.95298188185,46234.174682364865
0.126,43072.390947581094,30841.276870548336,55303.505024613856
0.14,49852.981934361174,35661.65660387498,64044.30726484737
