0.014,0.07616927661445361,0.0753035354905983,0.07703501773830891
0.028,0.16882682346348116,0.16748661508812493,0.17016703183883738
0.042,0.28321253574932614,0.28059709955426554,0.28582797194438675
0.056,0.42570528589436574,0.4218796406708037,0.4295309311179278
0.07,0.6124973500530545,0.6067483317586616,0.6182463683474474
0.084,0.8832345353092936,0.8756796730825983,0.890789397535989
0.098,1.2892400151996963,1.2728161963297322,1.3056638340696605
0.112,1.994437511249777,1.9589762260405945,2.0298987964589594
0.126,4.059376012479744,3.925655342001841,4.193096682957647
0.14,2735.06492070159,1955.2235757668607,3514.9062656363194
