0.014,0.1137139257214497,0.11244344493296834,0.11498440650993105
0.028,0.2545657086858541,0.25131644484177884,0.25781497252992935
0.042,0.4358080838384052,0.43236362366720166,0.4392525440096087
0.056,0.6754800903982277,0.6688084236733948,0.6821517571230605
0.07,1.0005829883402313,0.9869171941890735,1.014248782491389
0.084,1.5280218395632086,1.5057830151425573,1.5502606639838599
0.098,2.4288846223075597,2.3915338647148627,2.4662353799002568
0.112,4.354647107057851,4.241286787573838,4.468007426541865
0.126,13.336992060158781,12.321056366370446,14.352927753947117
0.14,2845.36996100078,2048.232288323486,3642.5076336780744
