0.014,0.48347493050147144,0.4757536163226049,0.491196244680338
0.028,2.1364274714505664,2.0606414400545847,2.212213502846548
0.042,1081.9918913621736,799.4828371904816,1364.5009455338657
0.056,7919.810943981077,5676.405829858582,10163.216058103571
0.07,15118.752887342267,10839.209376088314,19398.29639859622
0.084,21980.81625867484,15744.883483345362,28216.74903400432
0.098,28953.870954380815,20724.976949979915,37182.764958781714
0.112,35950.34778144436,25737.309341561355,46163.38622132737
0.126,43030.15824703495,30826.2434364726,55234.07305759731
0.14,50008.44196876058,35814.70336471006,64202.18057281109
