0.006,0.3129791404172421,0.3053077818800477,0.32065049895443654
0.012,521.3340811183762,379.9436636750376,662.7244985617147
0.018000000000000002,3475.595252894939,2490.427502771286,4460.763003018593
0.024,6392.296497670051,4568.021862174111,8216.571133165991
0.03,9757.632443551101,7014.247811673906,12501.017075428297
0.036000000000000004,15148.71113777729,10841.772228190985,19455.650047363597
0.042,20515.73298274036,14678.248486577602,26353.217478903116
0.048,26045.884940101223,18635.967545118874,33455.80233508357
0.054,31418.388221235517,22487.442879378053,40349.33356309298
0.06,36688.90940881183,26271.033096272135,47106.78572135152
