0.006,1.3700611987759366,1.2099775669525916,1.5301448305992815
0.012,2058.645822483537,1494.6107453968698,2622.680899570204
0.018000000000000002,5011.290153796904,3600.7231761724515,6421.857131421356
0.024,9649.18793024139,6894.081419211534,12404.294441271248
0.03,15071.745175696487,10792.604217264341,19350.886134128632
0.036000000000000004,20295.460509389868,14547.428065635064,26043.492953144672
0.042,26768.26709465804,19185.883821312942,34350.65036800314
0.048,33727.75090058208,24127.72299411,43327.778807054165
0.054,40581.48155216892,29030.38868827425,52132.574416063595
0.06,47758.40030819376,34142.47216351995,61374.32845286757
