0.006,0.30974860502795076,0.3025275211690891,0.31696968888681243
0.012,425.81814063718946,300.3089588990762,551.3273223753027
0.018000000000000002,3496.5067062658795,2502.848686828476,4490.164725703283
0.024,6426.981352572946,4590.944432929942,8263.01827221595
0.03,9670.446163476756,6916.173644277952,12424.71868267556
0.036000000000000004,15211.166531469358,10879.414491601881,19542.918571336835
0.042,20548.794923701516,14723.05044459964,26374.53940280339
0.048,26110.685100497958,18705.061901797108,33516.308299198805
0.054,31403.679180816493,22491.742540984247,40315.61582064874
0.06,36962.74150396992,26464.990858494726,47460.49214944511
