0.006,0.6659010819784257,0.6266465318435468,0.7051556321133046
0.012,1969.1299340013206,1420.0343977228931,2518.225470279748
0.018000000000000002,4995.337313253722,3581.0840970729655,6409.5905294344775
0.024,9578.290827183497,6849.393100872605,12307.188553494389
0.03,15042.189539409243,10775.151375363712,19309.227703454773
0.036000000000000004,20438.942634347215,14641.171451630627,26236.713817063803
0.042,26416.74669706603,18898.77562430401,33934.71776982806
0.048,33743.204510309755,24162.497477265788,43323.91154335372
0.054,40637.1378558429,29107.12178554884,52167.15392613696
0.06,47781.82612707735,34208.20765294033,61355.444601214374
