0.02,0.13745665086693346,0.13696809527591355,0.13794520645795336
0.04,0.30609207815848355,0.3046626795029391,0.30752147681402797
0.06,0.5354534909302491,0.5322111461267468,0.5386958357337513
0.08,0.8980770384592297,0.8915197152929584,0.904634361625501
0.1,1.7851518969620723,1.7467026812498936,1.823601112674251
0.12,1788.6030957380874,1283.1280173390705,2294.0781741371043
0.14,11918.327781244348,8535.589564873902,15301.065997614794
0.16,27784.887446251047,19871.407884596338,35698.367007905756
0.18,45669.840585588376,32685.25618871321,58654.42498246354
0.2,65701.11315233714,47037.318514632025,84364.90779004226
