0.02,0.07205415891680814,0.07172154394184592,0.07238677389177035
0.04,0.15241975160490567,0.1519454776952255,0.15289402551458584
0.06,0.24431791364174948,0.24357037764579798,0.245065449637701
0.08,0.35122077558455433,0.35017317320893526,0.3522683779601734
0.1,0.4779146417072223,0.4771007119894821,0.4787285714249625
0.12,0.6331123377532095,0.6318022197914096,0.6344224557150094
0.14,0.8318345633087144,0.8296675205518653,0.8340016060655635
0.16,1.124110317793649,1.120045061152369,1.1281755744349289
0.18,1.7617907641846986,1.7526823525809285,1.7708991757884687
0.2,9408.309491010206,6725.137778832645,12091.481203187766
